Date,Time,Card,Global_ID,PID,Util,Session_Util,Daily_Avg_Util,Daily_Avg_Session_Util,Weekly_Avg_Util,Weekly_Avg_Session_Util,Monthly_Avg_Util,Monthly_Avg_Session_Util
2026-08-31,18:41,172.20.2.3,1,2639491,82.03,81.42,82.03,81.42,82.03,81.42,82.03,81.42
2026-08-31,18:41,172.20.2.3,2,2639491,81.94,81.42,81.94,81.42,81.94,81.42,81.94,81.42
2026-08-31,18:41,172.20.2.3,3,2639491,82.18,81.42,82.18,81.42,82.18,81.42,82.18,81.42
2026-08-31,18:41,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:41,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:41,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:41,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:43,172.20.2.3,0,2639491,39.32,29.6,39.32,29.6,39.32,29.6,39.32,29.6
2026-08-31,18:43,172.20.2.3,1,2639491,39.27,29.64,39.27,29.64,39.27,29.64,39.27,29.64
2026-08-31,18:43,172.20.2.3,2,2639491,39.27,29.67,39.27,29.67,39.27,29.67,39.27,29.67
2026-08-31,18:43,172.20.2.3,3,2639491,39.3,29.67,39.3,29.67,39.3,29.67,39.3,29.67
2026-08-31,18:43,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:43,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:43,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:43,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:46,172.20.2.3,0,2639491,85.78,78.82,85.78,78.82,85.78,78.82,85.78,78.82
2026-08-31,18:46,172.20.2.3,1,2639491,85.97,78.8,85.97,78.8,85.97,78.8,85.97,78.8
2026-08-31,18:46,172.20.2.3,2,2639491,85.36,78.79,85.36,78.79,85.36,78.79,85.36,78.79
2026-08-31,18:46,172.20.2.3,3,2639491,85.61,78.8,85.61,78.8,85.61,78.8,85.61,78.8
2026-08-31,18:46,172.20.2.4,4,2969363,0.0,7.67,0.0,7.67,0.0,7.67,0.0,7.67
2026-08-31,18:46,172.20.2.4,5,2969363,0.0,7.62,0.0,7.62,0.0,7.62,0.0,7.62
2026-08-31,18:46,172.20.2.4,6,2969363,0.0,7.62,0.0,7.62,0.0,7.62,0.0,7.62
2026-08-31,18:46,172.20.2.4,7,2969363,0.0,7.61,0.0,7.61,0.0,7.61,0.0,7.61
2026-08-31,18:48,172.20.2.3,0,2639491,84.03,80.76,84.03,80.76,84.03,80.76,84.03,80.76
2026-08-31,18:48,172.20.2.3,1,2639491,84.47,80.76,84.47,80.76,84.47,80.76,84.47,80.76
2026-08-31,18:48,172.20.2.3,2,2639491,84.7,80.76,84.7,80.76,84.7,80.76,84.7,80.76
2026-08-31,18:48,172.20.2.3,3,2639491,84.22,80.76,84.22,80.76,84.22,80.76,84.22,80.76
2026-08-31,18:48,172.20.2.4,4,2969363,0.0,2.92,0.0,2.92,0.0,2.92,0.0,2.92
2026-08-31,18:48,172.20.2.4,5,2969363,0.0,2.92,0.0,2.92,0.0,2.92,0.0,2.92
2026-08-31,18:48,172.20.2.4,6,2969363,0.0,2.92,0.0,2.92,0.0,2.92,0.0,2.92
2026-08-31,18:48,172.20.2.4,7,2969363,0.0,2.92,0.0,2.92,0.0,2.92,0.0,2.92
2026-08-31,18:51,172.20.2.3,0,2639491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:51,172.20.2.3,1,2639491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:51,172.20.2.3,2,2639491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:51,172.20.2.3,3,2639491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:51,172.20.2.4,4,2969363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:51,172.20.2.4,5,2969363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:51,172.20.2.4,6,2969363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:51,172.20.2.4,7,2969363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,18:53,172.20.2.3,0,2639491,83.75,70.96,83.75,70.96,83.75,70.96,83.75,70.96
2026-08-31,18:53,172.20.2.3,1,2639491,85.88,70.89,85.88,70.89,85.88,70.89,85.88,70.89
2026-08-31,18:53,172.20.2.3,2,2639491,83.11,70.98,83.11,70.98,83.11,70.98,83.11,70.98
2026-08-31,18:53,172.20.2.3,3,2639491,85.87,70.89,85.87,70.89,85.87,70.89,85.87,70.89
2026-08-31,18:53,172.20.2.4,4,2969363,0.0,10.87,0.0,10.87,0.0,10.87,0.0,10.87
2026-08-31,18:53,172.20.2.4,5,2969363,0.0,10.84,0.0,10.84,0.0,10.84,0.0,10.84
2026-08-31,18:53,172.20.2.4,6,2969363,0.0,10.79,0.0,10.79,0.0,10.79,0.0,10.79
2026-08-31,18:53,172.20.2.4,7,2969363,0.0,10.74,0.0,10.74,0.0,10.74,0.0,10.74
2026-08-31,18:56,172.20.2.3,0,2639491,83.31,80.47,83.31,80.47,83.31,80.47,83.31,80.47
2026-08-31,18:56,172.20.2.3,1,2639491,83.24,80.47,83.24,80.47,83.24,80.47,83.24,80.47
2026-08-31,18:56,172.20.2.3,2,2639491,83.21,80.48,83.21,80.48,83.21,80.48,83.21,80.48
2026-08-31,18:56,172.20.2.3,3,2639491,83.47,80.47,83.47,80.47,83.47,80.47,83.47,80.47
2026-08-31,18:56,172.20.2.4,4,2969363,7.94,2.64,7.94,2.64,7.94,2.64,7.94,2.64
2026-08-31,18:56,172.20.2.4,5,2969363,22.41,2.63,22.41,2.63,22.41,2.63,22.41,2.63
2026-08-31,18:56,172.20.2.4,6,2969363,15.65,2.63,15.65,2.63,15.65,2.63,15.65,2.63
2026-08-31,18:56,172.20.2.4,7,2969363,7.94,2.64,7.94,2.64,7.94,2.64,7.94,2.64
2026-08-31,18:58,172.20.2.3,0,2639491,85.5,81.37,85.5,81.37,85.5,81.37,85.5,81.37
2026-08-31,18:58,172.20.2.3,1,2639491,86.02,81.38,86.02,81.38,86.02,81.38,86.02,81.38
2026-08-31,18:58,172.20.2.3,2,2639491,85.75,81.38,85.75,81.38,85.75,81.38,85.75,81.38
2026-08-31,18:58,172.20.2.3,3,2639491,86.01,81.38,86.01,81.38,86.01,81.38,86.01,81.38
2026-08-31,18:58,172.20.2.4,4,2969363,48.8,7.85,48.8,7.85,48.8,7.85,48.8,7.85
2026-08-31,18:58,172.20.2.4,5,2969363,63.45,8.52,63.45,8.52,63.45,8.52,63.45,8.52
2026-08-31,18:58,172.20.2.4,6,2969363,63.63,8.48,63.63,8.48,63.63,8.48,63.63,8.48
2026-08-31,18:58,172.20.2.4,7,2969363,64.68,8.52,64.68,8.52,64.68,8.52,64.68,8.52
2026-08-31,19:01,172.20.2.3,0,2639491,83.38,73.64,83.38,73.64,83.38,73.64,83.38,73.64
2026-08-31,19:01,172.20.2.3,1,2639491,83.42,73.64,83.42,73.64,83.42,73.64,83.42,73.64
2026-08-31,19:01,172.20.2.3,2,2639491,83.15,73.63,83.15,73.63,83.15,73.63,83.15,73.63
2026-08-31,19:01,172.20.2.3,3,2639491,83.46,73.64,83.46,73.64,83.46,73.64,83.46,73.64
2026-08-31,19:01,172.20.2.4,4,2969363,0.0,2.47,0.0,2.47,0.0,2.47,0.0,2.47
2026-08-31,19:01,172.20.2.4,5,2969363,0.0,2.47,0.0,2.47,0.0,2.47,0.0,2.47
2026-08-31,19:01,172.20.2.4,6,2969363,0.0,2.47,0.0,2.47,0.0,2.47,0.0,2.47
2026-08-31,19:01,172.20.2.4,7,2969363,0.0,2.47,0.0,2.47,0.0,2.47,0.0,2.47
2026-08-31,19:03,172.20.2.3,0,2639491,86.11,78.02,86.11,78.02,86.11,78.02,86.11,78.02
2026-08-31,19:03,172.20.2.3,1,2639491,85.43,78.03,85.43,78.03,85.43,78.03,85.43,78.03
2026-08-31,19:03,172.20.2.3,2,2639491,86.12,78.02,86.12,78.02,86.12,78.02,86.12,78.02
2026-08-31,19:03,172.20.2.3,3,2639491,85.42,78.03,85.42,78.03,85.42,78.03,85.42,78.03
2026-08-31,19:03,172.20.2.4,4,2969363,0.0,6.79,0.0,6.79,0.0,6.79,0.0,6.79
2026-08-31,19:03,172.20.2.4,5,2969363,0.0,6.78,0.0,6.78,0.0,6.78,0.0,6.78
2026-08-31,19:03,172.20.2.4,6,2969363,0.0,6.84,0.0,6.84,0.0,6.84,0.0,6.84
2026-08-31,19:03,172.20.2.4,7,2969363,0.0,6.81,0.0,6.81,0.0,6.81,0.0,6.81
2026-08-31,19:06,172.20.2.3,0,2639491,0.0,3.94,0.0,3.94,0.0,3.94,0.0,3.94
2026-08-31,19:06,172.20.2.3,1,2639491,9.52,8.92,9.52,8.92,9.52,8.92,9.52,8.92
2026-08-31,19:06,172.20.2.3,2,2639491,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0
2026-08-31,19:06,172.20.2.3,3,2639491,9.2,8.76,9.2,8.76,9.2,8.76,9.2,8.76
2026-08-31,19:06,172.20.2.4,4,2969363,0.0,2.67,0.0,2.67,0.0,2.67,0.0,2.67
2026-08-31,19:06,172.20.2.4,5,2969363,0.0,2.66,0.0,2.66,0.0,2.66,0.0,2.66
2026-08-31,19:06,172.20.2.4,6,2969363,0.0,2.67,0.0,2.67,0.0,2.67,0.0,2.67
2026-08-31,19:06,172.20.2.4,7,2969363,0.0,2.66,0.0,2.66,0.0,2.66,0.0,2.66
2026-08-31,19:08,172.20.2.3,0,2639491,86.17,54.54,86.17,54.54,86.17,54.54,86.17,54.54
2026-08-31,19:08,172.20.2.3,1,2639491,85.64,54.85,85.64,54.85,85.64,54.85,85.64,54.85
2026-08-31,19:08,172.20.2.3,2,2639491,84.56,54.95,84.56,54.95,84.56,54.95,84.56,54.95
2026-08-31,19:08,172.20.2.3,3,2639491,84.49,54.94,84.49,54.94,84.49,54.94,84.49,54.94
2026-08-31,19:08,172.20.2.4,4,2969363,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64
2026-08-31,19:08,172.20.2.4,5,2969363,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52
2026-08-31,19:08,172.20.2.4,6,2969363,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4
2026-08-31,19:08,172.20.2.4,7,2969363,8.31,8.31,8.31,8.31,8.31,8.31,8.31,8.31
2026-08-31,19:11,172.20.2.3,0,2639491,81.27,78.75,81.27,78.75,81.27,78.75,81.27,78.75
2026-08-31,19:11,172.20.2.3,1,2639491,81.26,78.75,81.26,78.75,81.26,78.75,81.26,78.75
2026-08-31,19:11,172.20.2.3,2,2639491,81.28,78.75,81.28,78.75,81.28,78.75,81.28,78.75
2026-08-31,19:11,172.20.2.3,3,2639491,81.25,78.75,81.25,78.75,81.25,78.75,81.25,78.75
2026-08-31,19:11,172.20.2.4,4,2969363,0.0,2.61,0.0,2.61,0.0,2.61,0.0,2.61
2026-08-31,19:11,172.20.2.4,5,2969363,0.0,2.61,0.0,2.61,0.0,2.61,0.0,2.61
2026-08-31,19:11,172.20.2.4,6,2969363,0.0,2.6,0.0,2.6,0.0,2.6,0.0,2.6
2026-08-31,19:11,172.20.2.4,7,2969363,0.0,2.6,0.0,2.6,0.0,2.6,0.0,2.6
2026-08-31,19:13,172.20.2.3,0,2639491,82.94,79.73,82.94,79.73,82.94,79.73,82.94,79.73
2026-08-31,19:13,172.20.2.3,1,2639491,82.66,79.73,82.66,79.73,82.66,79.73,82.66,79.73
2026-08-31,19:13,172.20.2.3,2,2639491,82.5,79.73,82.5,79.73,82.5,79.73,82.5,79.73
2026-08-31,19:13,172.20.2.3,3,2639491,85.79,79.73,85.79,79.73,85.79,79.73,85.79,79.73
2026-08-31,19:13,172.20.2.4,4,2969363,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41
2026-08-31,19:13,172.20.2.4,5,2969363,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
2026-08-31,19:13,172.20.2.4,6,2969363,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39
2026-08-31,19:13,172.20.2.4,7,2969363,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
2026-08-31,19:16,172.20.2.3,0,2639491,83.02,69.92,83.02,69.92,83.02,69.92,83.02,69.92
2026-08-31,19:16,172.20.2.3,1,2639491,83.51,70.0,83.51,70.0,83.51,70.0,83.51,70.0
2026-08-31,19:16,172.20.2.3,2,2639491,83.71,70.0,83.71,70.0,83.71,70.0,83.71,70.0
2026-08-31,19:16,172.20.2.3,3,2639491,84.72,70.04,84.72,70.04,84.72,70.04,84.72,70.04
2026-08-31,19:16,172.20.2.4,4,2969363,35.01,2.72,35.01,2.72,35.01,2.72,35.01,2.72
2026-08-31,19:16,172.20.2.4,5,2969363,6.36,2.73,6.36,2.73,6.36,2.73,6.36,2.73
2026-08-31,19:16,172.20.2.4,6,2969363,33.52,2.71,33.52,2.71,33.52,2.71,33.52,2.71
2026-08-31,19:16,172.20.2.4,7,2969363,34.74,2.71,34.74,2.71,34.74,2.71,34.74,2.71
2026-08-31,19:18,172.20.2.3,0,2639491,84.99,78.69,84.99,78.69,84.99,78.69,84.99,78.69
2026-08-31,19:18,172.20.2.3,1,2639491,85.3,78.69,85.3,78.69,85.3,78.69,85.3,78.69
2026-08-31,19:18,172.20.2.3,2,2639491,84.38,78.72,84.38,78.72,84.38,78.72,84.38,78.72
2026-08-31,19:18,172.20.2.3,3,2639491,85.27,78.72,85.27,78.72,85.27,78.72,85.27,78.72
2026-08-31,19:18,172.20.2.4,4,2969363,0.0,14.42,0.0,14.42,0.0,14.42,0.0,14.42
2026-08-31,19:18,172.20.2.4,5,2969363,0.0,14.3,0.0,14.3,0.0,14.3,0.0,14.3
2026-08-31,19:18,172.20.2.4,6,2969363,61.5,14.97,61.5,14.97,61.5,14.97,61.5,14.97
2026-08-31,19:18,172.20.2.4,7,2969363,59.0,14.92,59.0,14.92,59.0,14.92,59.0,14.92
2026-08-31,19:21,172.20.2.3,0,2639491,86.39,82.74,86.39,82.74,86.39,82.74,86.39,82.74
2026-08-31,19:21,172.20.2.3,1,2639491,87.83,82.74,87.83,82.74,87.83,82.74,87.83,82.74
2026-08-31,19:21,172.20.2.3,2,2639491,88.61,82.74,88.61,82.74,88.61,82.74,88.61,82.74
2026-08-31,19:21,172.20.2.3,3,2639491,88.5,82.74,88.5,82.74,88.5,82.74,88.5,82.74
2026-08-31,19:21,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:21,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:21,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:21,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:23,172.20.2.3,0,2639491,38.01,33.09,38.01,33.09,38.01,33.09,38.01,33.09
2026-08-31,19:23,172.20.2.3,1,2639491,38.08,33.09,38.08,33.09,38.08,33.09,38.08,33.09
2026-08-31,19:23,172.20.2.3,2,2639491,38.11,33.1,38.11,33.1,38.11,33.1,38.11,33.1
2026-08-31,19:23,172.20.2.3,3,2639491,38.1,33.1,38.1,33.1,38.1,33.1,38.1,33.1
2026-08-31,19:23,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:23,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:23,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:23,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:26,172.20.2.3,0,2639491,60.54,78.17,60.54,78.17,60.54,78.17,60.54,78.17
2026-08-31,19:26,172.20.2.3,1,2639491,60.75,78.17,60.75,78.17,60.75,78.17,60.75,78.17
2026-08-31,19:26,172.20.2.3,2,2639491,64.31,78.18,64.31,78.18,64.31,78.18,64.31,78.18
2026-08-31,19:26,172.20.2.3,3,2639491,64.02,78.18,64.02,78.18,64.02,78.18,64.02,78.18
2026-08-31,19:26,172.20.2.4,4,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:26,172.20.2.4,5,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:26,172.20.2.4,6,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:26,172.20.2.4,7,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:28,172.20.2.3,0,2639491,83.23,78.07,83.23,78.07,83.23,78.07,83.23,78.07
2026-08-31,19:28,172.20.2.3,1,2639491,72.2,78.05,72.2,78.05,72.2,78.05,72.2,78.05
2026-08-31,19:28,172.20.2.3,2,2639491,83.29,78.07,83.29,78.07,83.29,78.07,83.29,78.07
2026-08-31,19:28,172.20.2.3,3,2639491,83.22,78.07,83.22,78.07,83.22,78.07,83.22,78.07
2026-08-31,19:28,172.20.2.4,4,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:28,172.20.2.4,5,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:28,172.20.2.4,6,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:28,172.20.2.4,7,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:31,172.20.2.3,0,2639491,36.94,32.03,36.94,32.03,36.94,32.03,36.94,32.03
2026-08-31,19:31,172.20.2.3,1,2639491,37.1,32.05,37.1,32.05,37.1,32.05,37.1,32.05
2026-08-31,19:31,172.20.2.3,2,2639491,37.37,32.07,37.37,32.07,37.37,32.07,37.37,32.07
2026-08-31,19:31,172.20.2.3,3,2639491,37.22,32.07,37.22,32.07,37.22,32.07,37.22,32.07
2026-08-31,19:31,172.20.2.4,4,2977395,0.0,2.81,0.0,2.81,0.0,2.81,0.0,2.81
2026-08-31,19:31,172.20.2.4,5,2977395,0.0,2.81,0.0,2.81,0.0,2.81,0.0,2.81
2026-08-31,19:31,172.20.2.4,6,2977395,0.0,2.81,0.0,2.81,0.0,2.81,0.0,2.81
2026-08-31,19:31,172.20.2.4,7,2977395,0.0,2.82,0.0,2.82,0.0,2.82,0.0,2.82
2026-08-31,19:33,172.20.2.3,0,2639491,86.25,72.24,86.25,72.24,86.25,72.24,86.25,72.24
2026-08-31,19:33,172.20.2.3,1,2639491,86.72,72.25,86.72,72.25,86.72,72.25,86.72,72.25
2026-08-31,19:33,172.20.2.3,2,2639491,86.23,72.27,86.23,72.27,86.23,72.27,86.23,72.27
2026-08-31,19:33,172.20.2.3,3,2639491,85.99,72.27,85.99,72.27,85.99,72.27,85.99,72.27
2026-08-31,19:33,172.20.2.4,4,2977395,16.03,2.07,16.03,2.07,16.03,2.07,16.03,2.07
2026-08-31,19:33,172.20.2.4,5,2977395,16.0,2.07,16.0,2.07,16.0,2.07,16.0,2.07
2026-08-31,19:33,172.20.2.4,6,2977395,15.98,2.06,15.98,2.06,15.98,2.06,15.98,2.06
2026-08-31,19:33,172.20.2.4,7,2977395,16.03,2.07,16.03,2.07,16.03,2.07,16.03,2.07
2026-08-31,19:36,172.20.2.3,0,2639491,83.7,80.87,83.7,80.87,83.7,80.87,83.7,80.87
2026-08-31,19:36,172.20.2.3,1,2639491,83.89,80.87,83.89,80.87,83.89,80.87,83.89,80.87
2026-08-31,19:36,172.20.2.3,2,2639491,83.88,80.87,83.88,80.87,83.88,80.87,83.88,80.87
2026-08-31,19:36,172.20.2.3,3,2639491,84.01,80.87,84.01,80.87,84.01,80.87,84.01,80.87
2026-08-31,19:36,172.20.2.4,4,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:36,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:36,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:36,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:38,172.20.2.3,0,2639491,85.97,82.07,85.97,82.07,85.97,82.07,85.97,82.07
2026-08-31,19:38,172.20.2.3,1,2639491,85.94,82.07,85.94,82.07,85.94,82.07,85.94,82.07
2026-08-31,19:38,172.20.2.3,2,2639491,86.23,82.07,86.23,82.07,86.23,82.07,86.23,82.07
2026-08-31,19:38,172.20.2.3,3,2639491,86.26,82.07,86.26,82.07,86.26,82.07,86.26,82.07
2026-08-31,19:38,172.20.2.4,4,2977395,0.0,3.41,0.0,3.41,0.0,3.41,0.0,3.41
2026-08-31,19:38,172.20.2.4,5,2977395,0.0,3.41,0.0,3.41,0.0,3.41,0.0,3.41
2026-08-31,19:38,172.20.2.4,6,2977395,0.0,3.41,0.0,3.41,0.0,3.41,0.0,3.41
2026-08-31,19:38,172.20.2.4,7,2977395,0.0,3.4,0.0,3.4,0.0,3.4,0.0,3.4
2026-08-31,19:41,172.20.2.3,0,2639491,83.6,76.72,83.6,76.72,83.6,76.72,83.6,76.72
2026-08-31,19:41,172.20.2.3,1,2639491,83.87,76.71,83.87,76.71,83.87,76.71,83.87,76.71
2026-08-31,19:41,172.20.2.3,2,2639491,83.86,76.71,83.86,76.71,83.86,76.71,83.86,76.71
2026-08-31,19:41,172.20.2.3,3,2639491,83.86,76.72,83.86,76.72,83.86,76.72,83.86,76.72
2026-08-31,19:41,172.20.2.4,4,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:41,172.20.2.4,5,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:41,172.20.2.4,6,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:41,172.20.2.4,7,2977395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,19:43,172.20.2.3,0,2639491,85.04,80.37,85.04,80.37,85.04,80.37,85.04,80.37
2026-08-31,19:43,172.20.2.3,1,2639491,84.45,80.36,84.45,80.36,84.45,80.36,84.45,80.36
2026-08-31,19:43,172.20.2.3,2,2639491,84.46,80.36,84.46,80.36,84.46,80.36,84.46,80.36
2026-08-31,19:43,172.20.2.3,3,2639491,84.44,80.37,84.44,80.37,84.44,80.37,84.44,80.37
2026-08-31,19:43,172.20.2.4,4,2977395,0.0,10.88,0.0,10.88,0.0,10.88,0.0,10.88
2026-08-31,19:43,172.20.2.4,5,2977395,0.0,10.79,0.0,10.79,0.0,10.79,0.0,10.79
2026-08-31,19:43,172.20.2.4,6,2977395,23.37,11.27,23.37,11.27,23.37,11.27,23.37,11.27
2026-08-31,19:43,172.20.2.4,7,2977395,23.11,11.26,23.11,11.26,23.11,11.26,23.11,11.26
2026-08-31,19:46,172.20.2.3,0,2639491,0.0,4.09,0.0,4.09,0.0,4.09,0.0,4.09
2026-08-31,19:46,172.20.2.3,1,2639491,0.0,4.07,0.0,4.07,0.0,4.07,0.0,4.07
2026-08-31,19:46,172.20.2.3,2,2639491,0.0,4.04,0.0,4.04,0.0,4.04,0.0,4.04
2026-08-31,19:46,172.20.2.3,3,2639491,0.0,4.02,0.0,4.02,0.0,4.02,0.0,4.02
2026-08-31,19:46,172.20.2.4,4,2977395,0.0,2.43,0.0,2.43,0.0,2.43,0.0,2.43
2026-08-31,19:46,172.20.2.4,5,2977395,0.0,2.43,0.0,2.43,0.0,2.43,0.0,2.43
2026-08-31,19:46,172.20.2.4,6,2977395,0.0,2.43,0.0,2.43,0.0,2.43,0.0,2.43
2026-08-31,19:46,172.20.2.4,7,2977395,0.0,2.43,0.0,2.43,0.0,2.43,0.0,2.43
2026-08-31,19:48,172.20.2.3,0,2639491,86.59,60.83,86.59,60.83,86.59,60.83,86.59,60.83
2026-08-31,19:48,172.20.2.3,1,2639491,86.92,60.84,86.92,60.84,86.92,60.84,86.92,60.84
2026-08-31,19:48,172.20.2.3,2,2639491,85.46,60.31,85.46,60.31,85.46,60.31,85.46,60.31
2026-08-31,19:48,172.20.2.3,3,2639491,85.77,60.37,85.77,60.37,85.77,60.37,85.77,60.37
2026-08-31,19:48,172.20.2.4,4,2977395,0.0,1.88,0.0,1.88,0.0,1.88,0.0,1.88
2026-08-31,19:48,172.20.2.4,5,2977395,0.0,1.9,0.0,1.9,0.0,1.9,0.0,1.9
2026-08-31,19:48,172.20.2.4,6,2977395,0.0,1.9,0.0,1.9,0.0,1.9,0.0,1.9
2026-08-31,19:48,172.20.2.4,7,2977395,0.0,1.9,0.0,1.9,0.0,1.9,0.0,1.9
2026-08-31,19:51,172.20.2.3,0,2639491,84.88,81.29,84.88,81.29,84.88,81.29,84.88,81.29
2026-08-31,19:51,172.20.2.3,1,2639491,84.84,81.29,84.84,81.29,84.84,81.29,84.84,81.29
2026-08-31,19:51,172.20.2.3,2,2639491,84.87,81.29,84.87,81.29,84.87,81.29,84.87,81.29
2026-08-31,19:51,172.20.2.3,3,2639491,85.17,81.3,85.17,81.3,85.17,81.3,85.17,81.3
2026-08-31,19:51,172.20.2.4,4,2977395,0.0,2.63,0.0,2.63,0.0,2.63,0.0,2.63
2026-08-31,19:51,172.20.2.4,5,2977395,0.0,2.63,0.0,2.63,0.0,2.63,0.0,2.63
2026-08-31,19:51,172.20.2.4,6,2977395,0.0,2.63,0.0,2.63,0.0,2.63,0.0,2.63
2026-08-31,19:51,172.20.2.4,7,2977395,0.0,2.63,0.0,2.63,0.0,2.63,0.0,2.63
2026-08-31,19:53,172.20.2.3,0,2639491,85.99,82.48,85.99,82.48,85.99,82.48,85.99,82.48
2026-08-31,19:53,172.20.2.3,1,2639491,85.37,82.48,85.37,82.48,85.37,82.48,85.37,82.48
2026-08-31,19:53,172.20.2.3,2,2639491,85.32,82.48,85.32,82.48,85.32,82.48,85.32,82.48
2026-08-31,19:53,172.20.2.3,3,2639491,85.52,82.48,85.52,82.48,85.52,82.48,85.52,82.48
2026-08-31,19:53,172.20.2.4,4,2977395,1.03,3.01,1.03,3.01,1.03,3.01,1.03,3.01
2026-08-31,19:53,172.20.2.4,5,2977395,2.11,3.02,2.11,3.02,2.11,3.02,2.11,3.02
2026-08-31,19:53,172.20.2.4,6,2977395,1.02,3.01,1.02,3.01,1.02,3.01,1.02,3.01
2026-08-31,19:53,172.20.2.4,7,2977395,1.03,3.01,1.03,3.01,1.03,3.01,1.03,3.01
2026-08-31,19:56,172.20.2.3,0,2639491,82.89,70.83,82.89,70.83,82.89,70.83,82.89,70.83
2026-08-31,19:56,172.20.2.3,1,2639491,82.96,70.87,82.96,70.87,82.96,70.87,82.96,70.87
2026-08-31,19:56,172.20.2.3,2,2639491,80.78,70.91,80.78,70.91,80.78,70.91,80.78,70.91
2026-08-31,19:56,172.20.2.3,3,2639491,81.23,70.91,81.23,70.91,81.23,70.91,81.23,70.91
2026-08-31,19:56,172.20.2.4,4,2977395,0.0,2.89,0.0,2.89,0.0,2.89,0.0,2.89
